"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
25.8597933998308,-0.399347253526778,0.153919040182559,-2.59452796127836,0.00947209086361645,0.723391149339985,"MUC1"
497.715682908039,-0.231637362856982,0.0868614465448202,-2.66674539822979,0.00765896687595515,0.723391149339985,"NDOR1"
200.128241939521,-0.227048986215162,0.0869552185013276,-2.61110247468006,0.00902508457079369,0.723391149339985,"NEDD4L"
10.1092852098019,-0.545045328711864,0.203336435941179,-2.68050989577458,0.00735100909478467,0.723391149339985,"NEK10"
4129.00338638167,0.116730201727502,0.045873364622243,2.54461827007348,0.0109397257845376,0.723391149339985,"NFE2L2"
10478.3687589764,-0.17215978161258,0.0663160160770466,-2.59605132812205,0.00943019767608251,0.723391149339985,"NLRC5"
359.59265762896,-0.511362172692719,0.205036191195426,-2.49400932445787,0.0126309226314245,0.723391149339985,"NRG1"
458.63536766793,0.114678719008086,0.0422753943774604,2.71265876278208,0.00667457997596842,0.723391149339985,"NSMCE2"
358.105838140709,-0.182854831297797,0.0731241598093221,-2.50060762099158,0.0123980456967841,0.723391149339985,"NT5C"
101.991332810177,-0.289616485156605,0.113258223166905,-2.55713428180669,0.0105538468242004,0.723391149339985,"NTHL1"
1473.14548464917,-0.287182936001226,0.108712995646446,-2.64166150784031,0.00825004620008889,0.723391149339985,"OBSCN"
6222.43463820682,0.102682921077235,0.038959670127911,2.63562090592939,0.00839835001056171,0.723391149339985,"PAIP2"
1884.40112127421,-0.352432970008602,0.142270478656544,-2.47720379755953,0.013241626812831,0.723391149339985,"PAX5"
1826.79984934113,0.110736667778767,0.0443819364020351,2.49508418865855,0.0125927248763548,0.723391149339985,"PDCD10"
558.542764621897,-0.124211098489645,0.0454982597221751,-2.73001866990325,0.00633307388526382,0.723391149339985,"PDK2"
111.236285026127,-0.316451072889004,0.120468663428892,-2.62683310233447,0.00861835935437672,0.723391149339985,"PEG10"
754.24551501219,-0.154133185494717,0.0596924105695821,-2.58212365732906,0.00981943940678136,0.723391149339985,"PFKP"
1280.77419295484,-0.181965411557124,0.0707355979442884,-2.57247293930335,0.010097484938346,0.723391149339985,"PIK3C2B"
871.829842042513,-0.273803246636231,0.10572700901761,-2.58971902430936,0.00960542968147165,0.723391149339985,"PKD1"
1006.61150723743,-0.145981155747412,0.0589195981172227,-2.47763325637383,0.013225701127227,0.723391149339985,"PLEKHG2"
799.190002630884,-0.187685706875632,0.0727558104925157,-2.57966622329001,0.00988958505269085,0.723391149339985,"PLXNA3"
3291.43320997055,0.0928751331739871,0.0369194455338292,2.51561560123881,0.0118824702100095,0.723391149339985,"PPM1B"
24.1021188998508,-0.579166342477995,0.221902152602524,-2.6100077700256,0.00905401661561567,0.723391149339985,"PPP1R14A"
270.885404802334,-0.217417465082685,0.0852441648557542,-2.55052607355105,0.0107560478211224,0.723391149339985,"PPP1R35"
603.744827499309,-0.202547827403624,0.0796136536252967,-2.54413430586818,0.010954895397829,0.723391149339985,"RABL2B"
1506.59585487119,-0.131048429096369,0.0514321072200441,-2.54798872104733,0.0108345973980474,0.723391149339985,"RANBP10"
2766.13478187245,-0.245798420590551,0.0914003832876539,-2.68924934173392,0.00716129063224908,0.723391149339985,"RBM38"
802.194571464739,0.109460064491835,0.0428752344816245,2.55299045743404,0.0106802422317416,0.723391149339985,"RHEB"
604.121346744583,0.167327547926064,0.067256820274897,2.48788966296876,0.0128503594043809,0.723391149339985,"RMI1"
1323.15977678714,0.196739463394569,0.0762011981549096,2.58184212529857,0.00982745298248717,0.723391149339985,"SCLT1"
